Ticket ID,Ticket Type,Ticket Class,Base Price,Age,Discount Category,Final Price,Journey Status,Refund Request,Delay Reason,Payment Method,Method,Start Station,End Station,Journey Date,Gender
TKT1007076,3 Days,First Class,50,74,Senior,25.0,Delayed,No,Maintenance,Card,TVM,Imam University,STC,2025-02-01,Female
TKT1007077,2 Hours,First Class,10,69,Senior,5.0,Cancelled,Yes,,Apple Pay,Ticket Office,Al Muruj,Al Dooh,2025-04-29,Female
TKT1007078,2 Hours,Standard,4,62,Senior,2.0,On Time,No,,Card,TVM,King Saud,KSU,2025-02-09,Male
TKT1007079,2 Hours,First Class,10,72,Senior,5.0,Cancelled,Yes,,Apple Pay,Darb App,King Saud,KAFD,2025-01-22,Male
TKT1007080,3 Days,Standard,20,43,Adult,20.0,Delayed,No,Technical Issue,Apple Pay,TVM,SABB,Al Murabba,2025-01-22,Male
TKT1007081,1 Month,First Class,350,60,Senior,175.0,Delayed,No,Maintenance,Apple Pay,Darb App,Ghornata,Ad Dar Al Baida,2025-04-27,Female
TKT1007082,3 Days,Standard,20,41,Adult,20.0,Cancelled,Yes,,Card,TVM,Manfouha,Ministry of Interior,2025-02-10,Male
TKT1007083,2 Hours,First Class,10,47,Adult,10.0,Cancelled,Yes,,Card,Ticket Office,Bank Albilad,KAFD,2025-02-17,Male
TKT1007084,1 Month,Standard,140,65,Senior,70.0,Cancelled,Yes,,Apple Pay,Gate Payment,Al Nuzha,Al Yarmouk,2025-02-28,Female
TKT1007085,7 Days,First Class,100,10,School Student,50.0,On Time,No,,Cash,Ticket Office,National Museum,Imam University,2025-02-22,Male
TKT1007086,1 Month,Standard,140,49,Adult,140.0,Cancelled,Yes,,Apple Pay,Ticket Office,Sulaimaniah,Qasr Al Hokm,2025-01-15,Male
TKT1007087,1 Month,First Class,350,69,Senior,175.0,Delayed,No,Maintenance,Card,TVM,Al Batha,King Saud,2025-02-26,Male
TKT1007088,3 Days,First Class,50,18,School Student,25.0,Delayed,No,Technical Issue,Card,Ticket Office,National Museum,Al Worood,2025-05-02,Male
TKT1007089,1 Month,First Class,350,31,Adult,350.0,Delayed,No,Maintenance,Apple Pay,Darb App,Imam University,Qasr Al Hokm,2025-04-26,Male
TKT1007090,1 Month,First Class,350,31,Adult,350.0,Cancelled,Yes,,Apple Pay,TVM,Al Batha,Al Dooh,2025-02-21,Female
TKT1007091,7 Days,First Class,100,65,Senior,50.0,Cancelled,Yes,,Card,Darb App,Ministry of Interior,King Fahad Library,2025-01-18,Female
TKT1007092,1 Month,Standard,140,13,School Student,70.0,Cancelled,Yes,,Apple Pay,Ticket Office,Bank Albilad,King Saud,2025-03-23,Female
TKT1007093,3 Days,Standard,20,40,Adult,20.0,Delayed,No,Technical Issue,Apple Pay,Gate Payment,Princess Nourah University,KKIA,2025-02-19,Female
TKT1007094,2 Hours,Standard,4,49,Adult,4.0,Cancelled,Yes,,Apple Pay,Darb App,Al Aziziyah,SABB,2025-02-06,Female
TKT1007095,3 Days,Standard,20,24,University Student,10.0,Delayed,No,Maintenance,Apple Pay,Ticket Office,Al Rabi,King Fahad District,2025-03-26,Male
TKT1007096,1 Month,First Class,350,13,School Student,175.0,Cancelled,Yes,,Cash,Ticket Office,Ministry of Interior,Al Yarmouk,2025-04-22,Female
TKT1007097,2 Hours,First Class,10,28,University Student,5.0,Cancelled,Yes,,Card,Darb App,SABB,Al Batha,2024-12-18,Male
TKT1007098,3 Days,Standard,20,19,University Student,10.0,Cancelled,Yes,,Apple Pay,Darb App,Al Nuzha,Al Muruj,2025-01-13,Male
TKT1007099,3 Days,First Class,50,13,School Student,25.0,Cancelled,Yes,,Apple Pay,Ticket Office,Al Worood,KSU,2025-02-11,Male
TKT1007100,3 Days,Standard,20,57,Adult,20.0,Cancelled,Yes,,Apple Pay,TVM,Imam University,King Fahad District 2,2025-02-25,Male
TKT1007101,3 Days,Standard,20,60,Senior,10.0,On Time,No,,Apple Pay,TVM,Bank Albilad,Qasr Al Hokm,2025-01-21,Female
TKT1007102,2 Hours,Standard,4,56,Adult,4.0,Delayed,No,Maintenance,Apple Pay,Darb App,King Saud,Ghornata,2025-03-17,Female
TKT1007103,2 Hours,Standard,4,80,Senior,2.0,On Time,No,,Apple Pay,Darb App,Imam University,KSU,2025-02-26,Female
TKT1007104,1 Month,Standard,140,14,School Student,70.0,On Time,No,,Card,TVM,King Fahad District 2,Ministry of Interior,2025-02-22,Male
TKT1007105,2 Hours,Standard,4,52,Adult,4.0,On Time,No,,Apple Pay,Ticket Office,Al Murabba,KAFD,2025-01-15,Female
TKT1007106,2 Hours,Standard,4,75,Senior,2.0,Cancelled,Yes,,Card,Gate Payment,Al Worood,King Fahad District,2025-01-17,Male
TKT1007107,3 Days,Standard,20,30,University Student,10.0,Cancelled,Yes,,Card,Ticket Office,Princess Nourah University,King Saud,2025-03-16,Female
TKT1007108,2 Hours,First Class,10,23,University Student,5.0,Cancelled,Yes,,Apple Pay,Ticket Office,Al Worood,Imam University,2025-01-22,Female
TKT1007109,1 Month,First Class,350,43,Adult,350.0,Cancelled,Yes,,Apple Pay,Darb App,West Station,KAFD,2024-12-13,Male
TKT1007110,3 Days,First Class,50,39,Adult,50.0,On Time,No,,Card,Darb App,Ministry of Interior,King Saud,2025-04-18,Female
TKT1007111,3 Days,Standard,20,5,Child,0.0,Delayed,No,Technical Issue,Cash,TVM,Al Dooh,SABB,2025-01-14,Male
TKT1007112,2 Hours,First Class,10,17,School Student,5.0,On Time,No,,Apple Pay,Ticket Office,Al Aziziyah,Sulaimaniah,2025-01-06,Female
TKT1007113,7 Days,First Class,100,43,Adult,100.0,Cancelled,Yes,,Apple Pay,TVM,Ad Dar Al Baida,Al Dooh,2025-02-11,Male
TKT1007114,2 Hours,Standard,4,35,Adult,4.0,On Time,No,,Apple Pay,Gate Payment,National Museum,Al Worood,2025-03-02,Female
TKT1007115,3 Days,First Class,50,44,Adult,50.0,On Time,No,,Cash,TVM,Alinma,Al Nuzha,2025-03-05,Female
TKT1007116,3 Days,Standard,20,32,Adult,20.0,On Time,No,,Card,TVM,Al Murabba,West Station,2025-02-22,Male
TKT1007117,1 Month,Standard,140,73,Senior,70.0,Cancelled,Yes,,Apple Pay,Darb App,Al Aziziyah,Al Nuzha,2024-12-13,Female
TKT1007118,7 Days,Standard,40,54,Adult,40.0,Cancelled,Yes,,Apple Pay,Darb App,STC,Al Muruj,2025-04-18,Male
TKT1007119,2 Hours,First Class,10,12,School Student,5.0,On Time,No,,Card,Gate Payment,Al Dhubab,Bank Albilad,2024-12-03,Female
TKT1007120,1 Month,First Class,350,71,Senior,175.0,Delayed,No,Maintenance,Card,Gate Payment,Al Batha,Princess Nourah University,2025-03-02,Female
TKT1007121,7 Days,First Class,100,11,School Student,50.0,Delayed,No,Maintenance,Card,Gate Payment,Alinma,Al Oruba,2025-03-16,Female
TKT1007122,7 Days,Standard,40,10,School Student,20.0,Cancelled,Yes,,Apple Pay,Darb App,Alinma,Al Dooh,2025-04-20,Male
TKT1007123,2 Hours,First Class,10,35,Adult,10.0,Cancelled,Yes,,Apple Pay,Gate Payment,Imam University,Al Oruba,2024-12-29,Female
TKT1007124,1 Month,First Class,350,75,Senior,175.0,Delayed,No,Maintenance,Card,Ticket Office,Al Muruj,Sulaimaniah,2025-03-07,Female
TKT1007125,1 Month,Standard,140,22,University Student,70.0,On Time,No,,Card,Gate Payment,Ad Dar Al Baida,SABB,2025-04-02,Female
TKT1007126,7 Days,Standard,40,73,Senior,20.0,Cancelled,Yes,,Card,TVM,Manfouha,Alinma,2025-02-27,Male
TKT1007127,3 Days,Standard,20,12,School Student,10.0,Cancelled,Yes,,Card,Darb App,Al Aziziyah,West Station,2024-12-07,Female
TKT1007128,7 Days,Standard,40,34,Adult,40.0,On Time,No,,Card,Ticket Office,National Museum,Alinma,2025-02-14,Male
TKT1007129,7 Days,First Class,100,5,Child,0.0,Delayed,No,Maintenance,Apple Pay,Gate Payment,Al Nuzha,Manfouha,2025-05-05,Female
TKT1007130,3 Days,First Class,50,18,School Student,25.0,On Time,No,,Cash,TVM,King Fahad District,Ghornata,2024-12-26,Female
TKT1007131,7 Days,First Class,100,30,University Student,50.0,Cancelled,Yes,,Apple Pay,Darb App,West Station,Qasr Al Hokm,2025-02-03,Male
TKT1007132,7 Days,Standard,40,4,Child,0.0,On Time,No,,Card,Ticket Office,Olaya,Imam University,2025-05-05,Female
TKT1007133,3 Days,Standard,20,2,Child,0.0,Cancelled,Yes,,Card,Darb App,Al Yarmouk,Sulaimaniah,2025-04-14,Female
TKT1007134,1 Month,First Class,350,23,University Student,175.0,Cancelled,Yes,,Apple Pay,Gate Payment,Qasr Al Hokm,SABB,2025-01-01,Female
TKT1007135,1 Month,Standard,140,32,Adult,140.0,Delayed,No,Maintenance,Apple Pay,TVM,King Fahad District 2,Al Nuzha,2025-04-27,Female
TKT1007136,3 Days,First Class,50,36,Adult,50.0,On Time,No,,Card,TVM,National Museum,Al Nuzha,2025-01-10,Female
TKT1007137,2 Hours,Standard,4,37,Adult,4.0,Cancelled,Yes,,Cash,TVM,King Saud,Al Rabi,2025-02-22,Male
TKT1007138,3 Days,First Class,50,25,University Student,25.0,On Time,No,,Card,Ticket Office,KAFD,Al Dooh,2025-04-27,Female
TKT1007139,3 Days,First Class,50,78,Senior,25.0,On Time,No,,Apple Pay,Darb App,King Fahad District 2,Al Worood,2025-03-05,Female
TKT1007140,1 Month,First Class,350,45,Adult,350.0,On Time,No,,Card,TVM,Al Muruj,Manfouha,2025-04-23,Male
TKT1007141,2 Hours,First Class,10,26,University Student,5.0,Delayed,No,Technical Issue,Card,TVM,KAFD,King Fahad Library,2025-02-14,Female
TKT1007142,1 Month,Standard,140,37,Adult,140.0,Cancelled,Yes,,Apple Pay,TVM,Ministry of Interior,KSU,2025-04-29,Male
TKT1007143,3 Days,Standard,20,19,University Student,10.0,Delayed,No,Technical Issue,Cash,TVM,Bank Albilad,SABB,2025-01-04,Male
TKT1007144,3 Days,First Class,50,55,Adult,50.0,Cancelled,Yes,,Card,Gate Payment,SABB,KAFD,2025-04-24,Male
TKT1007145,2 Hours,First Class,10,52,Adult,10.0,Delayed,No,Maintenance,Cash,Ticket Office,STC,Manfouha,2025-03-18,Male
TKT1007146,1 Month,First Class,350,5,Child,0.0,On Time,No,,Card,Darb App,Alinma,Qasr Al Hokm,2025-03-06,Female
TKT1007147,3 Days,First Class,50,74,Senior,25.0,Delayed,No,Maintenance,Card,Darb App,King Fahad District 2,Al Muruj,2025-02-12,Female
TKT1007148,7 Days,Standard,40,49,Adult,40.0,Delayed,No,Technical Issue,Apple Pay,Gate Payment,Alinma,Sulaimaniah,2025-04-14,Male
TKT1007149,7 Days,First Class,100,56,Adult,100.0,Delayed,No,Maintenance,Apple Pay,Darb App,Al Murabba,Imam University,2025-02-18,Male
TKT1007150,7 Days,Standard,40,56,Adult,40.0,Cancelled,Yes,,Apple Pay,Darb App,Al Murabba,Princess Nourah University,2025-01-21,Female
TKT1007151,7 Days,First Class,100,65,Senior,50.0,Cancelled,Yes,,Card,Darb App,King Fahad District,Al Yarmouk,2025-01-11,Male
TKT1007152,2 Hours,First Class,10,22,University Student,5.0,On Time,No,,Card,Darb App,Al Worood,Sulaimaniah,2025-01-29,Male
TKT1007153,7 Days,First Class,100,59,Adult,100.0,Cancelled,Yes,,Card,Gate Payment,Ad Dar Al Baida,Princess Nourah University,2025-02-28,Male
TKT1007154,7 Days,Standard,40,21,University Student,20.0,On Time,No,,Card,Gate Payment,Olaya,Al Oruba,2024-12-21,Female
TKT1007155,2 Hours,Standard,4,12,School Student,2.0,On Time,No,,Apple Pay,Gate Payment,KKIA,King Fahad Library,2025-04-22,Female
TKT1007156,7 Days,First Class,100,73,Senior,50.0,On Time,No,,Apple Pay,Ticket Office,Bank Albilad,Ministry of Interior,2025-03-06,Male
TKT1007157,1 Month,Standard,140,14,School Student,70.0,Cancelled,Yes,,Apple Pay,Darb App,Al Aziziyah,Imam University,2025-03-27,Female
TKT1007158,1 Month,First Class,350,29,University Student,175.0,Delayed,No,Technical Issue,Card,Gate Payment,Olaya,KKIA,2025-03-13,Female
TKT1007159,7 Days,First Class,100,9,School Student,50.0,Delayed,No,Maintenance,Card,TVM,Ad Dar Al Baida,Alinma,2025-05-04,Male
TKT1007160,1 Month,First Class,350,33,Adult,350.0,Cancelled,Yes,,Card,Darb App,West Station,Ghornata,2025-03-30,Female
TKT1007161,7 Days,First Class,100,72,Senior,50.0,On Time,No,,Apple Pay,Darb App,Al Dooh,STC,2024-12-18,Female
TKT1007162,7 Days,Standard,40,63,Senior,20.0,On Time,No,,Card,Darb App,King Fahad District 2,Bank Albilad,2025-01-14,Male
TKT1007163,1 Month,First Class,350,67,Senior,175.0,Cancelled,Yes,,Card,Ticket Office,King Saud,Al Yarmouk,2025-01-20,Male
TKT1007164,7 Days,Standard,40,77,Senior,20.0,On Time,No,,Card,TVM,Manfouha,Al Yarmouk,2025-02-21,Male
TKT1007165,3 Days,Standard,20,21,University Student,10.0,Cancelled,Yes,,Apple Pay,Darb App,Al Oruba,Al Worood,2024-12-28,Female
TKT1007166,2 Hours,Standard,4,17,School Student,2.0,On Time,No,,Apple Pay,Darb App,Al Nuzha,Bank Albilad,2024-12-04,Male
TKT1007167,1 Month,Standard,140,20,University Student,70.0,Delayed,No,Technical Issue,Apple Pay,Darb App,KSU,Olaya,2025-02-10,Female
TKT1007168,2 Hours,First Class,10,70,Senior,5.0,On Time,No,,Apple Pay,Darb App,Al Rabi,Al Yarmouk,2025-02-22,Male
TKT1007169,3 Days,Standard,20,24,University Student,10.0,Delayed,No,Maintenance,Cash,Ticket Office,KAFD,Al Yarmouk,2025-04-06,Male
TKT1007170,7 Days,Standard,40,13,School Student,20.0,Cancelled,Yes,,Card,Ticket Office,Al Yarmouk,Ghornata,2025-04-07,Male
TKT1007171,2 Hours,Standard,4,39,Adult,4.0,Delayed,No,Maintenance,Card,TVM,National Museum,Al Murabba,2025-01-05,Male
TKT1007172,3 Days,First Class,50,68,Senior,25.0,On Time,No,,Card,Gate Payment,King Fahad District,Al Yarmouk,2025-03-25,Male
TKT1007173,2 Hours,Standard,4,46,Adult,4.0,Cancelled,Yes,,Card,Darb App,King Saud,King Fahad Library,2025-03-06,Female
TKT1007174,2 Hours,Standard,4,46,Adult,4.0,On Time,No,,Card,Darb App,Ministry of Interior,Al Aziziyah,2024-12-02,Female
TKT1007175,3 Days,Standard,20,19,University Student,10.0,Delayed,No,Maintenance,Card,Gate Payment,Ad Dar Al Baida,King Saud,2025-04-26,Male
TKT1007176,3 Days,First Class,50,4,Child,0.0,On Time,No,,Cash,Ticket Office,Sulaimaniah,National Museum,2025-04-28,Female
TKT1007177,1 Month,Standard,140,80,Senior,70.0,Cancelled,Yes,,Apple Pay,TVM,Olaya,Imam University,2025-03-13,Female
TKT1007178,7 Days,Standard,40,29,University Student,20.0,Cancelled,Yes,,Apple Pay,Darb App,Alinma,Manfouha,2025-04-19,Female
TKT1007179,7 Days,Standard,40,28,University Student,20.0,Delayed,No,Technical Issue,Apple Pay,TVM,Al Batha,Al Worood,2025-03-13,Female
TKT1007180,2 Hours,First Class,10,80,Senior,5.0,Cancelled,Yes,,Card,Darb App,West Station,Al Oruba,2025-03-14,Female
TKT1007181,2 Hours,First Class,10,46,Adult,10.0,Delayed,No,Maintenance,Card,Ticket Office,King Saud,National Museum,2025-01-12,Female
TKT1007182,7 Days,Standard,40,16,School Student,20.0,Cancelled,Yes,,Apple Pay,Gate Payment,Al Yarmouk,KAFD,2025-01-12,Female
TKT1007183,1 Month,Standard,140,32,Adult,140.0,Cancelled,Yes,,Card,TVM,Olaya,Al Dooh,2024-12-29,Female
TKT1007184,2 Hours,First Class,10,73,Senior,5.0,Delayed,No,Maintenance,Card,Darb App,Ministry of Interior,King Fahad District 2,2024-12-07,Female
TKT1007185,2 Hours,Standard,4,64,Senior,2.0,On Time,No,,Apple Pay,TVM,Princess Nourah University,Al Nuzha,2024-12-27,Male
TKT1007186,1 Month,First Class,350,1,Child,0.0,Cancelled,Yes,,Apple Pay,Darb App,West Station,Qasr Al Hokm,2025-03-12,Female
TKT1007187,7 Days,First Class,100,53,Adult,100.0,Delayed,No,Technical Issue,Card,Ticket Office,Princess Nourah University,King Saud,2025-02-24,Female
TKT1007188,2 Hours,Standard,4,30,University Student,2.0,On Time,No,,Apple Pay,Gate Payment,Al Murabba,King Fahad District 2,2024-12-19,Female
TKT1007189,1 Month,First Class,350,55,Adult,350.0,Delayed,No,Maintenance,Card,TVM,King Fahad District,Ad Dar Al Baida,2025-01-02,Male
TKT1007190,7 Days,Standard,40,24,University Student,20.0,On Time,No,,Apple Pay,TVM,Al Aziziyah,West Station,2025-01-24,Female
TKT1007191,7 Days,First Class,100,40,Adult,100.0,Cancelled,Yes,,Cash,TVM,Qasr Al Hokm,Alinma,2025-04-15,Female
TKT1007192,1 Month,Standard,140,69,Senior,70.0,On Time,No,,Card,Darb App,Princess Nourah University,Sulaimaniah,2025-02-22,Male
TKT1007193,3 Days,Standard,20,29,University Student,10.0,Cancelled,Yes,,Card,Darb App,King Saud,Al Dhubab,2025-01-26,Male
TKT1007194,7 Days,Standard,40,38,Adult,40.0,Delayed,No,Maintenance,Apple Pay,Gate Payment,Sulaimaniah,Al Oruba,2025-01-28,Female
TKT1007195,1 Month,First Class,350,14,School Student,175.0,Cancelled,Yes,,Card,Gate Payment,Al Worood,Al Dhubab,2025-02-05,Female
TKT1007196,3 Days,Standard,20,62,Senior,10.0,Delayed,No,Technical Issue,Apple Pay,Darb App,Olaya,King Fahad District,2025-03-02,Male
TKT1007197,7 Days,Standard,40,65,Senior,20.0,Delayed,No,Maintenance,Apple Pay,TVM,Al Nuzha,King Fahad Library,2025-02-14,Female
TKT1007198,1 Month,Standard,140,64,Senior,70.0,Delayed,No,Technical Issue,Card,Darb App,KSU,Alinma,2025-03-05,Male
TKT1007199,1 Month,Standard,140,35,Adult,140.0,On Time,No,,Apple Pay,Ticket Office,Ghornata,Princess Nourah University,2025-01-11,
TKT1007200,1 Month,Standard,140,35,Adult,140.0,Delayed,No,Technical Issue,Card,Darb App,Al Batha,Imam University,2024-12-11,Female
TKT1007201,2 Hours,Standard,4,49,Adult,4.0,Cancelled,Yes,,Card,Ticket Office,King Fahad Library,Imam University,2024-12-27,Female
TKT1007202,1 Month,First Class,350,38,Adult,350.0,On Time,No,,Card,Darb App,Al Aziziyah,Sulaimaniah,2025-03-12,Female
TKT1007203,3 Days,First Class,50,25,University Student,25.0,Cancelled,Yes,,Apple Pay,Darb App,King Fahad District 2,Al Batha,2025-01-22,Female
TKT1007204,7 Days,First Class,100,55,Adult,100.0,Delayed,No,Technical Issue,Card,Darb App,Alinma,Al Yarmouk,2025-02-22,Male
TKT1007205,3 Days,First Class,50,38,Adult,50.0,Cancelled,Yes,,Cash,TVM,King Saud,West Station,2025-02-22,Male
TKT1007206,2 Hours,Standard,4,68,Senior,2.0,Cancelled,Yes,,Apple Pay,Ticket Office,National Museum,Princess Nourah University,2025-01-08,Male
TKT1007207,7 Days,Standard,40,73,Senior,20.0,On Time,No,,Apple Pay,Darb App,Ministry of Interior,Princess Nourah University,2025-01-28,Male
TKT1007208,1 Month,Standard,140,12,School Student,70.0,On Time,No,,Apple Pay,Ticket Office,King Fahad District 2,Al Dhubab,2025-02-18,Female
TKT1007209,1 Month,Standard,140,54,Adult,140.0,Cancelled,Yes,,Apple Pay,TVM,Qasr Al Hokm,Sulaimaniah,2025-04-10,Male
TKT1007210,2 Hours,First Class,10,69,Senior,5.0,Delayed,No,Technical Issue,Card,Gate Payment,KAFD,KKIA,2025-04-05,Male
TKT1007211,3 Days,Standard,20,7,School Student,10.0,Delayed,No,Technical Issue,Apple Pay,Gate Payment,Sulaimaniah,Al Oruba,2024-12-15,Male
TKT1007212,2 Hours,First Class,10,28,University Student,5.0,Delayed,No,Technical Issue,Card,Darb App,King Fahad District,King Fahad Library,2025-02-13,Male
TKT1007213,1 Month,Standard,140,39,Adult,140.0,Cancelled,Yes,,Card,Gate Payment,Al Muruj,National Museum,2025-01-13,Male
TKT1007214,2 Hours,Standard,4,37,Adult,4.0,Delayed,No,Technical Issue,Apple Pay,TVM,KAFD,Imam University,2025-02-22,Female
TKT1007215,2 Hours,First Class,10,30,University Student,5.0,Delayed,No,Maintenance,Apple Pay,Gate Payment,King Fahad District 2,Al Aziziyah,2025-01-10,Female
TKT1007216,7 Days,First Class,100,66,Senior,50.0,On Time,No,,Card,Ticket Office,Al Rabi,KAFD,2025-04-02,Female
TKT1007217,1 Month,First Class,350,74,Senior,175.0,On Time,No,,Apple Pay,Gate Payment,Al Worood,Ministry of Interior,2025-04-21,Male
TKT1007218,1 Month,Standard,140,52,Adult,140.0,On Time,No,,Card,Ticket Office,STC,Ghornata,2025-03-22,Female
TKT1007219,3 Days,First Class,50,58,Adult,50.0,On Time,No,,Cash,Ticket Office,Princess Nourah University,Qasr Al Hokm,2025-01-06,Female
TKT1007220,1 Month,First Class,350,62,Senior,175.0,Delayed,No,Technical Issue,Card,Gate Payment,King Saud,Sulaimaniah,2025-02-22,Female
TKT1007221,3 Days,First Class,50,16,School Student,25.0,Cancelled,Yes,,Card,Darb App,Alinma,Manfouha,2025-03-10,Male
TKT1007222,7 Days,First Class,100,56,Adult,100.0,Delayed,No,Technical Issue,Apple Pay,TVM,Al Muruj,King Fahad District 2,2025-02-08,Female
TKT1007223,3 Days,First Class,50,38,Adult,50.0,On Time,No,,Cash,TVM,Al Aziziyah,King Fahad Library,2025-01-23,Male
TKT1007224,1 Month,Standard,140,32,Adult,140.0,On Time,No,,Card,Darb App,Al Muruj,National Museum,2024-12-31,Female
TKT1007225,3 Days,First Class,50,79,Senior,25.0,Cancelled,Yes,,Card,Darb App,KKIA,National Museum,2025-02-22,Male
TKT1007226,7 Days,Standard,40,29,University Student,20.0,On Time,No,,Cash,Ticket Office,Princess Nourah University,KSU,2025-04-11,Male
TKT1007227,7 Days,Standard,40,58,Adult,40.0,Cancelled,Yes,,Cash,TVM,Al Rabi,KKIA,2024-12-24,Male
TKT1007228,7 Days,Standard,40,72,Senior,20.0,Cancelled,Yes,,Apple Pay,Darb App,Olaya,Manfouha,2024-12-09,Male
TKT1007229,2 Hours,First Class,10,66,Senior,5.0,Cancelled,Yes,,Card,TVM,West Station,STC,2025-03-27,Male
TKT1007230,1 Month,Standard,140,80,Senior,70.0,Cancelled,Yes,,Apple Pay,Gate Payment,Al Rabi,Bank Albilad,2025-02-22,Male
TKT1007231,1 Month,First Class,350,18,School Student,175.0,On Time,No,,Apple Pay,Darb App,Al Oruba,KAFD,2025-02-23,Male
TKT1007232,7 Days,First Class,100,20,University Student,50.0,Cancelled,Yes,,Apple Pay,Darb App,Al Dooh,Al Dhubab,2025-04-16,Male
TKT1007233,1 Month,First Class,350,4,Child,0.0,Cancelled,Yes,,Apple Pay,Darb App,KSU,Al Batha,2025-04-21,Female
TKT1007234,3 Days,Standard,20,58,Adult,20.0,Delayed,No,Technical Issue,Card,Darb App,West Station,Olaya,2024-12-29,Female
TKT1007235,7 Days,Standard,40,65,Senior,20.0,Cancelled,Yes,,Card,Ticket Office,Qasr Al Hokm,Al Murabba,2025-04-07,Male
TKT1007236,3 Days,First Class,50,21,University Student,25.0,Delayed,No,Technical Issue,Cash,TVM,Al Nuzha,STC,2025-03-08,Male
TKT1007237,2 Hours,First Class,10,18,School Student,5.0,Delayed,No,Technical Issue,Apple Pay,Gate Payment,King Saud,Al Murabba,2025-04-30,Female
TKT1007238,3 Days,First Class,50,37,Adult,50.0,Delayed,No,Technical Issue,Apple Pay,Darb App,Al Aziziyah,Ad Dar Al Baida,2025-01-21,Female
TKT1007239,2 Hours,Standard,4,58,Adult,4.0,Cancelled,Yes,,Apple Pay,Ticket Office,Ghornata,Qasr Al Hokm,2025-02-20,Female
TKT1007240,1 Month,Standard,140,53,Adult,140.0,Delayed,No,Maintenance,Apple Pay,Gate Payment,Imam University,Al Murabba,2025-02-01,Female
TKT1007241,7 Days,First Class,100,57,Adult,100.0,Delayed,No,Technical Issue,Card,Gate Payment,Al Dooh,King Saud,2025-03-11,Female
TKT1007242,1 Month,First Class,350,75,Senior,175.0,Delayed,No,Technical Issue,Cash,TVM,King Saud,Ministry of Interior,2025-03-28,Female
TKT1007243,7 Days,First Class,100,63,Senior,50.0,On Time,No,,Card,TVM,STC,Ad Dar Al Baida,2025-03-27,Female
TKT1007244,3 Days,Standard,20,7,School Student,10.0,Cancelled,Yes,,Card,Darb App,Ministry of Interior,Imam University,2025-01-05,Female
TKT1007245,3 Days,Standard,20,27,University Student,10.0,Cancelled,Yes,,Card,Gate Payment,Imam University,Al Muruj,2025-01-29,Male
TKT1007246,1 Month,First Class,350,66,Senior,175.0,Cancelled,Yes,,Apple Pay,Gate Payment,National Museum,Al Worood,2024-12-18,Female
